# Constructed from biom file																																			
#OTU ID	HL1HFP1	HL1HFP2	HL1HFP3	HL1HFU1	HL1HFU2	HL1HFU3	HL2HFP1	HL2HFP2	HL2HFP3	HL2HFU1	HL2HFU2	HL2HFU3	HL3HFP1	HL3HFP3	HL3HFU1	HL3HFU2	HL3HFU3	SY1HFP1	SY1HFP2	SY1HFP3	SY1HFU1	SY1HFU2	SY1HFU3	SY2HFP1	SY2HFP2	SY2HFP3	SY2HFU1	SY2HFU2	SY2HFU3	SY3HFP1	SY3HFP2	SY3HFP3	SY3HFU1	SY3HFU2	SY3HFU3
Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;BSV40;BSV40_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27E-06	0	0	0	0	0	0
Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;Ignavibacteriaceae;Ignavibacterium	0	0	3.66E-06	0	0	0	6.55E-06	0	0	5.88E-06	0	0	0	0	0	0	0	0	0	0	0	4.39E-06	0	2.58E-05	5.73E-05	4.30E-05	0	0	0	3.32E-05	4.60E-05	6.65E-05	0	0	1.15E-05
Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;Ignavibacteriales_unclassified;Ignavibacteriales_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;PHOS-HE36;PHOS-HE36_ge	0	0	0	0	0	0	1.31E-05	0	0	0	0	0	8.86E-05	5.42E-05	0	0	0	0	0	0	0	0	6.03E-06	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Bacteroidota;Ignavibacteria;Ignavibacteriales;UA-50;UA-50_ge	0	0	0	0	0	0	6.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Bacteroidota;Kapabacteria;Kapabacteriales;Kapabacteriales_fa;Kapabacteriales_ge	0.000798478	0.001216334	0.001913928	8.05E-05	7.27E-05	0.00011286	0.00169617	0.001114965	0.000322123	3.53E-05	0.000431769	1.67E-05	0.001098025	0.000732005	0	0.000183728	0	1.39E-05	0.000156729	2.24E-05	8.49E-06	0.000179964	0.000307752	7.01E-05	0.000381878	0.000354539	3.19E-05	0.000563483	0.000857406	0	0.000276135	0	0	0.000402932	0.000430849
Bacteria;Bacteroidota;Kryptonia;Kryptoniales;BSV26;BSV26_ge	1.70E-05	0	0	0	0	0	3.93E-05	7.08E-05	0	0	0	0	8.86E-05	0	0	0	0	6.97E-06	2.16E-05	1.60E-05	0	0	0	3.69E-05	6.11E-05	0.000171898	0	0	0	6.63E-05	6.90E-05	0.000199428	0	0	0
Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;Rhodothermaceae_ge	0	0	0	0	0	0	1.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Bacteroidota;SJA-28;SJA-28_or;SJA-28_fa;SJA-28_ge	0	7.48E-05	6.59E-05	1.15E-05	0	0	0.000130978	0	6.44E-05	5.88E-06	0	8.34E-06	0.000212521	5.42E-05	0	0	0	0	5.40E-06	6.41E-06	0	0	1.81E-05	5.53E-05	0.000423884	2.15E-05	0	0	1.71E-05	1.66E-05	0.000161079	0	0	1.92E-05	4.60E-05
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax	3.40E-05	3.54E-05	1.10E-05	1.72E-05	0	1.41E-05	1.31E-05	0	0	0	0	0	1.77E-05	0	0	0	6.25E-05	0	0	0	0	0	0	3.69E-06	3.82E-06	1.07E-05	0	0	0	0	0	0	0	0	0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter	0.000135911	0.000716417	3.66E-05	0.000442732	7.27E-05	1.41E-05	0.000216114	0.000796404	0	4.71E-05	2.27E-05	0	8.86E-05	8.13E-05	0	6.12E-05	0	0	5.40E-06	0	0	0.000952494	1.21E-05	0	1.53E-05	1.61E-05	0	0.000182303	8.53E-06	0	0	0	0	9.59E-05	0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio	5.10E-05	4.72E-05	3.66E-06	6.90E-05	0.000654641	7.05E-05	3.27E-05	0	0	2.35E-05	0.003954096	5.84E-05	3.54E-05	0	0	0.001132988	0.000374953	0.000153405	0.000551253	0.00011211	0	4.83E-05	0.000712053	9.22E-05	0.000210033	0.00011818	5.75E-05	2.21E-05	0.001049363	0.000182343	0.000644315	0	0.000159642	3.84E-05	0.000706592
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27_clade	0.000220856	0.001665079	9.15E-05	0.000160994	0.000218214	0	0.002933915	0.003044032	0.001030795	0.000388167	0.00034087	9.17E-05	0.002443992	0.001789345	0.000227531	0.000428698	6.25E-05	0.000160378	0.00029184	9.61E-06	2.55E-05	4.83E-05	6.64E-05	0.000335541	0.000469709	4.30E-05	6.39E-06	5.52E-05	9.81E-05	0.000795677	0.00018409	0	0.000159642	9.59E-05	9.77E-05
Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;0319-6G20_fa;0319-6G20_ge	0	3.15E-05	3.66E-06	2.30E-05	0.000509165	0.000268044	1.96E-05	5.31E-05	0	2.35E-05	0.000136348	5.84E-05	1.77E-05	2.71E-05	0	0.000489941	0.000249969	0.000292865	2.70E-05	2.24E-05	0.001730985	0.000733025	0.007555003	0.000302355	7.64E-06	4.83E-05	0.002012715	0.000530337	0.00406948	0.000182343	0	0	0.000478927	0.000230247	0.003343386
Bacteria;Bdellovibrionota;Oligoflexia;Oligoflexales;Oligoflexales_fa;Oligoflexus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;Silvanigrellaceae_unclassified	1.70E-05	5.90E-05	3.66E-06	0	0	0	6.55E-06	0.000106187	0	0	0	8.34E-06	1.77E-05	0	0	0	0	0	3.78E-05	6.41E-06	0	4.39E-06	0.000259477	0	8.78E-05	0	0	0	0.000298599	0	6.90E-05	0	0	0	0.000114893
Bacteria;Bdellovibrionota;Oligoflexia;Silvanigrellales;Silvanigrellaceae;uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Sulfurimonadaceae;Sulfuricurvum	0	0	3.66E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40E-06	3.20E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;AD3;AD3_or;AD3_fa;AD3_ge	0	3.94E-05	4.03E-05	4.60E-05	0	0.000155183	2.62E-05	7.08E-05	6.44E-05	2.94E-05	0.000363595	0.000425248	1.77E-05	0.000406669	0	0.000214349	0.002437195	2.44E-05	3.78E-05	3.52E-05	0.000254557	7.02E-05	0.000114653	0.000221236	0.000137476	0.000709079	0.002332194	0.000176779	0.000298599	0.000530451	0.000621304	0.000465333	0.003033206	0.00034537	0.000379147
Bacteria;Chloroflexi;Anaerolineae;ADurb.Bin180;ADurb.Bin180_fa;ADurb.Bin180_ge	0	3.94E-06	0	0	0	0	0	0	0	0	0	0	8.86E-05	0	0	0	0	0	0	3.20E-06	0	0	0	0	3.82E-06	5.37E-06	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineae_unclassified;Anaerolineae_unclassified;Anaerolineae_unclassified	0	0	1.46E-05	0	0	0	6.55E-06	0	0	0	0	2.50E-05	1.77E-05	5.42E-05	0	0	0	0	5.40E-06	0	0	0	0	5.16E-05	9.93E-05	2.69E-05	6.39E-06	0	0	3.32E-05	4.60E-05	0	0	0	2.87E-05
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea	0.000373756	0.00029129	0.00045744	1.15E-05	0	1.41E-05	0.000818615	0.000672519	0.000128849	5.88E-06	2.27E-05	4.17E-05	0.002815904	0.000488003	0.000455063	6.12E-05	0	4.18E-05	0.000118898	4.16E-05	2.55E-05	5.71E-05	1.81E-05	0.000549402	0.001706993	0.000408258	0	2.21E-05	5.55E-05	0.000613334	0.00128863	0.000132952	0.000159642	3.84E-05	0.000137872
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolineaceae_unclassified	3.40E-05	2.36E-05	1.46E-05	5.75E-06	0	0	0.000137527	3.54E-05	0	0	2.27E-05	0	0.000318782	8.13E-05	0	0	0	3.49E-06	2.16E-05	1.28E-05	0	1.76E-05	6.03E-06	2.95E-05	0.000347509	6.45E-05	0	5.52E-06	4.27E-06	4.97E-05	0.000138068	0	0.000159642	1.92E-05	1.72E-05
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Bellilinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82E-06	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Leptolinea	1.70E-05	1.57E-05	4.76E-05	0	0	1.41E-05	0.000130978	3.54E-05	0	0	0	8.34E-06	0.000194811	0.000189779	0	0	0	3.49E-06	0	6.41E-06	8.49E-06	4.39E-06	6.03E-06	1.11E-05	2.29E-05	5.91E-05	6.39E-06	0	0	4.97E-05	4.60E-05	0	0	0	5.74E-06
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Levilinea	1.70E-05	3.94E-06	2.93E-05	5.75E-06	0	0	7.20E-05	0	0	0	0	0	7.08E-05	8.13E-05	0.000227531	0	0	0	5.40E-06	0	0	1.32E-05	0	2.95E-05	0.00018712	2.15E-05	0	0	0	0	0.000115056	0	0	1.92E-05	2.30E-05
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Longilinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15E-05	0	0	5.52E-06	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Ornatilinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Pelolinea	0	0	1.10E-05	0	0	0	6.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.03E-06	7.37E-06	0	0	0	0	0	3.32E-05	0	0	0	0	0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;RBG-16-58-14	0	0	1.10E-05	0	0	0	0	0	0	0	0	0	1.77E-05	0	0	3.06E-05	0	1.39E-05	5.40E-06	2.24E-05	0	8.78E-06	0	4.06E-05	4.20E-05	4.30E-05	0	0	0	4.97E-05	0	0.000132952	0	0	5.74E-06
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;UTCFX1	6.80E-05	2.36E-05	1.10E-05	0	0	0	2.62E-05	7.08E-05	0	0	0	0	0.000106261	8.13E-05	0	0	0	0	0	0	0	0	0	0	2.29E-05	5.37E-06	0	0	4.27E-06	3.32E-05	6.90E-05	0	0	0	0
Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;uncultured	0.000356767	0.00024799	0.000256166	4.02E-05	0	2.82E-05	0.001126414	0.001203455	0.000128849	2.35E-05	6.82E-05	4.17E-05	0.003542017	0.000488003	0	3.06E-05	6.25E-05	3.14E-05	7.03E-05	4.80E-05	1.70E-05	7.46E-05	6.03E-06	7.01E-05	0.000252039	0.000209501	0	4.42E-05	8.96E-05	3.32E-05	2.30E-05	0.000332381	0	3.84E-05	5.74E-06
Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;Ardenticatenaceae;uncultured	5.10E-05	3.94E-05	3.66E-06	5.75E-06	0	0	0.001139512	0.001415829	0.000257699	0	0	0.000158426	0.002638803	0.000298224	0	0	0	0	0	3.20E-06	0	8.78E-06	6.03E-06	0	7.64E-06	0	0	0	1.28E-05	0	0	0	0	1.92E-05	5.74E-06
Bacteria;Chloroflexi;Anaerolineae;Ardenticatenales;uncultured;uncultured_ge	5.10E-05	0	2.20E-05	0	0	0	5.89E-05	3.54E-05	0	0	2.27E-05	1.67E-05	0.000247941	0	0	0	0	0	0	0	8.49E-06	0	0	3.69E-06	7.64E-06	5.37E-06	0	0	4.27E-06	0	2.30E-05	0	0	0	0
Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;Caldilineaceae_unclassified	0	1.57E-05	7.32E-06	0	0	0	1.31E-05	5.31E-05	0	0	0	0	5.31E-05	0	0	0	0	0	0	0	0	0	0	0	1.15E-05	0	0	0	4.27E-06	0	0	0	0	0	0
Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;Litorilinea	1.70E-05	7.87E-06	0	1.15E-05	0	0	4.58E-05	0	0	0	0	0	3.54E-05	8.13E-05	0	0	0	0	5.40E-06	0	0	4.39E-06	0	0	0	1.07E-05	0	0	0	0	2.30E-05	0	0	0	0
Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;uncultured	0.000203867	0.000310972	0.000234209	3.45E-05	0	0	0.001381822	0.000707914	0.000322123	6.47E-05	9.09E-05	3.34E-05	0.001894979	0.000732005	0	3.06E-05	6.25E-05	5.23E-05	8.65E-05	5.45E-05	8.49E-06	1.76E-05	6.03E-06	0.000512529	0.000973788	0.000198757	2.56E-05	6.08E-05	6.83E-05	0.000397838	0.0018409	6.65E-05	0	5.76E-05	4.60E-05
Bacteria;Chloroflexi;Anaerolineae;MSB-5E12;MSB-5E12_fa;MSB-5E12_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;RBG-13-54-9_fa;RBG-13-54-9_ge	6.80E-05	0.000141709	0.000124424	1.72E-05	0	4.23E-05	0.000307799	0.000619425	0.000128849	5.88E-06	0	1.67E-05	0.000832374	0.000189779	0	3.06E-05	0	2.79E-05	5.94E-05	4.16E-05	8.49E-06	3.51E-05	6.03E-06	0.000394537	0.000679742	0.000472719	6.39E-06	1.66E-05	2.13E-05	0.000281802	0.001219596	0	0	5.76E-05	0.000206807
Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;A4b_ge	0.000203867	0.001432834	0.000131743	3.45E-05	0	1.41E-05	0.002436197	0.009238284	0.000450973	5.29E-05	0.000113623	0.000100058	0.005224475	0.003470245	0	0	6.25E-05	2.44E-05	0.000135111	6.41E-06	3.39E-05	6.15E-05	6.64E-05	0.000210174	0.000553723	4.30E-05	6.39E-06	0.000138109	0.000418039	4.97E-05	0.000253124	0	0.000319285	0.000460493	4.60E-05
Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;OLB13	0	0	3.66E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Anaerolineae;SBR1031;SBR1031_fa;SBR1031_ge	0.000169889	0.000385763	0.0001537	1.15E-05	0	1.41E-05	0.000982338	0.003097126	0	5.88E-06	0	1.67E-05	0.002284601	0.001003118	0	0	6.25E-05	2.79E-05	5.94E-05	1.60E-05	1.70E-05	3.51E-05	2.41E-05	0.000110618	0.00037424	0.000188013	1.28E-05	1.66E-05	0.00011944	0.000149189	0.000483236	6.65E-05	0	3.84E-05	2.87E-05
Bacteria;Chloroflexi;Anaerolineae;SJA-15;SJA-15_fa;SJA-15_ge	8.49E-05	6.69E-05	7.32E-05	1.72E-05	0	1.41E-05	0.000281603	0.000230072	0.000128849	1.18E-05	2.27E-05	6.67E-05	0.001328256	0.000433781	0	9.19E-05	6.25E-05	4.88E-05	3.24E-05	2.88E-05	1.70E-05	3.51E-05	1.21E-05	0.000103243	0.00021767	0.000692963	2.56E-05	2.76E-05	1.71E-05	0.000149189	0.000322158	0.000199428	0	5.76E-05	6.89E-05
Bacteria;Chloroflexi;Anaerolineae;uncultured;uncultured_fa;uncultured_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Chloroflexi_unclassified;Chloroflexi_unclassified;Chloroflexi_unclassified;Chloroflexi_unclassified	0	0.000165327	7.32E-05	4.02E-05	0	1.41E-05	8.51E-05	0.000548634	0	5.29E-05	0.000159073	0.00018344	0.000141681	0.000108445	0.000227531	0.000336834	0.000624922	2.79E-05	0.000151324	1.92E-05	2.55E-05	0.000144849	9.65E-05	0.000232297	0.000706474	0.000338424	0.000108623	0.000353558	0.000409507	0.000364685	0.000759371	6.65E-05	0.000478927	0.000825051	0.000252765
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Candidatus_Chloroploca	0	6.30E-05	5.49E-05	0	0	0	1.31E-05	5.31E-05	0	1.76E-05	0	0	3.54E-05	2.71E-05	0	0	6.25E-05	3.49E-06	0	0	0	8.34E-05	0	0	1.53E-05	0	0	0.000209925	4.27E-06	0	0	0	0	0.000249434	0
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloroflexaceae_unclassified	6.80E-05	0.000267672	0.000168338	1.15E-05	0	1.41E-05	0.000281603	0.000867195	6.44E-05	7.06E-05	2.27E-05	0	0.000212521	0.000786227	0	3.06E-05	6.25E-05	6.97E-06	5.40E-06	3.20E-06	0	9.22E-05	0	7.37E-06	7.64E-06	1.07E-05	0	0.00016573	0	0	0	0	0	0.000268621	0
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloronema	1.70E-05	7.48E-05	2.56E-05	0	0	0	0.000117881	3.54E-05	0	0	0	8.34E-06	5.31E-05	0	0	0	0	0	0	3.20E-06	0	0	0	0	0	0	0	0	0	0	2.30E-05	0	0	0	0
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Oscillochloris	0	5.51E-05	4.03E-05	0	0	0	0.000163723	0.000141583	0.000193274	0	0	0	7.08E-05	0.00021689	0	0	0	0	5.40E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon	0.008341545	0.006502862	0.001258874	2.30E-05	0	1.41E-05	0.014964276	0.00686677	0.007022291	2.94E-05	0.000545393	1.67E-05	0.007898698	0.010627626	0	0	0	7.32E-05	0.00014592	6.41E-06	8.49E-06	0.000144849	1.81E-05	1.84E-05	3.82E-05	1.07E-05	6.39E-06	5.52E-06	8.53E-06	6.63E-05	2.30E-05	0	0.000159642	0.000153498	0
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;Kouleothrix	5.10E-05	7.09E-05	2.56E-05	1.15E-05	0	0	0.000229212	0.000336259	0.000128849	5.88E-06	0	0	0.000194811	0.000596448	0	0	0	6.97E-06	5.40E-06	0	0	8.78E-06	0	0	0	0	0	1.10E-05	0	0	0	0	0	1.92E-05	0
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;Roseiflexaceae_unclassified	3.40E-05	0.000244054	0.000128083	1.15E-05	0	0	0.000235761	0.000513238	6.44E-05	5.88E-06	2.27E-05	0	0.000177101	0.000352447	0	0	0.000124984	3.49E-06	0	6.41E-06	0	6.58E-05	1.21E-05	2.58E-05	0.000129838	1.61E-05	0	0.00016573	4.27E-06	0	0.000115056	0	0	0.000191872	5.74E-06
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Roseiflexaceae;uncultured	0.000424722	0.003125467	0.001057601	0.000448482	0.000290951	8.46E-05	0.004996824	0.013733541	0.002512563	0.00111745	0.000931712	0.000441924	0.008004959	0.007672496	0.001365188	0.000918639	0.001374828	0.000258	0.000502613	0.000269064	8.49E-05	0.002357093	0.00106808	0.002699075	0.005220267	0.001380555	0.00044727	0.007518631	0.002320542	0.002154958	0.006466162	0.000598285	0	0.01295138	0.001372971
Bacteria;Chloroflexi;Chloroflexia;Chloroflexia_unclassified;Chloroflexia_unclassified;Chloroflexia_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39E-06	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Chloroflexia;Elev-1554;Elev-1554_fa;Elev-1554_ge	0	0	0	0	0	0	0	0	0	0	2.27E-05	2.50E-05	0	0	0	9.19E-05	6.25E-05	0	0	0	0	0	0	0	0	0	0	0	4.27E-06	0	0	0	0.000159642	1.92E-05	0
Bacteria;Chloroflexi;Chloroflexia;Kallotenuales;AKIW781;AKIW781_ge	0	0.0001732	0.00015004	2.87E-05	7.27E-05	1.41E-05	9.17E-05	0.000194676	0.000257699	5.29E-05	4.54E-05	0	0.000194811	0.000271113	0	0.000183728	6.25E-05	6.97E-06	1.08E-05	0	8.49E-06	0.000316035	6.03E-05	3.69E-06	1.15E-05	0	1.28E-05	0.000237547	0.000136502	0	0	0	0	0.000249434	5.17E-05
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;AKYG1722;AKYG1722_ge	0.0001529	0.000318845	0.001057601	0.000229991	7.27E-05	0.000126968	0.000851359	0.000601727	0.000515398	0.000258778	0.001272583	0.000200117	0.001062605	0.000271113	0.000455063	0.001132988	0.000687414	1.39E-05	0.000151324	6.73E-05	0	0.000109734	1.81E-05	0.00018805	0.000572816	0.000134295	1.92E-05	0.000259644	6.40E-05	0.000281802	0.00110454	0.000199428	0.000319285	0.000422119	8.04E-05
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;JG30-KF-CM45_ge	0.000441711	0.001279316	0.002232306	0.000661224	0.000872854	0.000268044	0.002547529	0.003628062	0.001803891	0.001393872	0.003795023	0.001159009	0.003134685	0.002548461	0.002047782	0.003398965	0.002374703	0.000122027	0.000464782	0.000192189	0.00021213	0.001799643	0.001490484	0.001032433	0.002917545	0.001584684	0.001073448	0.005529867	0.001928097	0.001210092	0.00276135	0.001861331	0.001277139	0.008001074	0.002803389
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Nitrolancea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28E-05	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Sphaerobacter	1.70E-05	7.87E-05	5.49E-05	5.75E-05	0	1.41E-05	0.000163723	0.000283166	0	0.000176439	0.002249744	0.000408572	0.000354202	5.42E-05	0	0.001745414	0.001124859	3.49E-06	4.32E-05	3.20E-06	2.55E-05	7.02E-05	0.000156893	8.85E-05	0.000259677	0.000123552	8.31E-05	0.000204401	0.000294333	9.95E-05	0.000230113	6.65E-05	0	0.000460493	0.000660635
Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;Thermomicrobiaceae;Thermomicrobiaceae_unclassified	1.70E-05	0	0	0	0	0	0	0	0	0	6.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Dehalococcoidia;661239;661239_fa;661239_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30E-05	0	0	0	0
Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;Dehalococcoidaceae;Dehalogenimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;uncultured;uncultured_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidia_unclassified;Dehalococcoidia_unclassified;Dehalococcoidia_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07E-05	0	0	0	0	2.30E-05	0	0	0	0
Bacteria;Chloroflexi;Dehalococcoidia;FW22;FW22_fa;FW22_ge	0	0	3.66E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30E-05	0	0	0	0
Bacteria;Chloroflexi;Dehalococcoidia;GIF3;GIF3_fa;GIF3_ge	0	0	0	0	0	0	6.55E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11E-05	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Dehalococcoidia;GIF9;GIF9_fa;GIF9_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Chloroflexi;Dehalococcoidia;RBG-13-46-9;RBG-13-46-9_fa;RBG-13-46-9_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27E-06	0	0	0	0	0	0
Bacteria;Chloroflexi;Dehalococcoidia;S085;S085_fa;S085_ge	3.40E-05	0.000145645	0.000278123	4.02E-05	0	1.41E-05	0.001460409	0.001929067	0.000708672	0.000258778	0.000272696	4.17E-05	0.001841849	0.000677782	0.000455063	0.00024497	0	1.74E-05	0.000135111	9.61E-06	3.39E-05	5.27E-05	5.43E-05	0.000283919	0.000832493	0.000273962	8.31E-05	0.000475093	0.000324193	0.000265226	0.001587776	0	0	0.001227983	0.000425104
Bacteria;Chloroflexi;Dehalococcoidia;vadinBA26;vadinBA26_fa;vadinBA26_ge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66E-05	0	0	0	0	0
Bacteria;Chloroflexi;Gitt-GS-136;Gitt-GS-136_or;Gitt-GS-136_fa;Gitt-GS-136_ge	0.000475689	0.000495981	0.000640416	0.00025874	7.27E-05	2.82E-05	0.00187299	0.002371514	0.000579822	0.000705758	0.002045222	5.00E-05	0.002585673	0.001545344	0.002275313	0.003858285	0.000499938	6.28E-05	4.86E-05	9.61E-06	0	0.000368707	0.000108618	6.64E-05	0.000164207	7.52E-05	0.000198077	0.00109382	0.000656918	0.000132613	0.000759371	0.000398857	0.000319285	0.003722322	0.000965101
